,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
16353,PATE2,0.931758444871023,-0.00133125975574389,0.00647003703459606,-0.00913255654608384,0.975461258681508
16354,RP5-983L19.2,0.931982222393086,0.00145969101173633,0.0100624942080587,-0.00714311218458605,0.975461258681508
16355,ZCWPW2,0.931963323553309,-0.000374257940561311,0.00714603528986327,-0.00789455117098589,0.975461258681508
16356,ANKAR,0.932373289201495,-0.00523839743715433,0.0275837871912042,-0.0380605820655128,0.975662603918646
16357,CHAC1,0.932941831923276,-0.00142361453939652,0.0200927611785459,-0.0229399902573389,0.975662603918646
16358,EGFL8,0.933026883422581,-0.00025150574736016,0.00839980094300722,-0.00890281243772754,0.975662603918646
16359,MIR3911,0.93270422096431,-0.0016218012385353,0.00646070914406256,-0.00970431162113317,0.975662603918646
16360,NANOG,0.932546686765,-0.00150511116172299,0.007117380973877,-0.010127603297323,0.975662603918646
16361,NPIPA2,0.932843155545121,0.000836587635434099,0.00745252984957397,-0.00577935457870578,0.975662603918646
16362,PCDHB11,0.932542511912485,0.000249478927412165,0.0194869961440464,-0.0189880382892221,0.975662603918646
16363,PGLYRP4,0.932782471283103,-0.00117882213928045,0.00488047945497548,-0.00723812373353638,0.975662603918646
16364,RP11-417L19.2,0.932470123494256,-0.000786305129268855,0.0092352039553846,-0.0108078142139223,0.975662603918646
16365,RP11-455O6.9,0.932925759218751,-0.00102531254237227,0.00666637565390998,-0.00871700073865451,0.975662603918646
16366,SYNGR3,0.93263460347009,0.00722844567822428,0.04738580484227,-0.0329289134858214,0.975662603918646
16367,TLDC2,0.932528466862874,-0.00157061464097529,0.0062101664355099,-0.00935139571746049,0.975662603918646
16368,TLK1,0.933021090235415,-0.000290290332827348,0.0708817180580521,-0.0714622987237068,0.975662603918646
16369,ZCWPW1,0.932972933823915,0.0015487116550177,0.0347533173114557,-0.0316558940014203,0.975662603918646
16370,ADPRHL1,0.933246012216052,7.00553139292709e-05,0.031747676630039,-0.0316075660021804,0.975712923961774
16371,EIF1AD,0.933213875408219,0.00711934225307889,0.0460233126618676,-0.0317846281557098,0.975712923961774
16372,RP11-576D8.4,0.93323418985442,-0.00146515136860901,0.00740432638948838,-0.0103346291267064,0.975712923961774
16373,AC131097.4,0.933443192825788,-0.00211657262755182,0.0107963045729723,-0.015029449828076,0.975760062148814
16374,ACADL,0.933576125361402,-0.000686191319591295,0.0104687052091191,-0.0118410878483017,0.975760062148814
16375,HECTD2,0.93355623977271,0.00729911934824007,0.0533907127645462,-0.038792474068066,0.975760062148814
16376,RP5-942I16.1,0.933431783505343,0.00116546276216803,0.0138745251713805,-0.0115435996470444,0.975760062148814
16377,SNX25,0.933540306968816,-0.00155664637789289,0.0244475396717436,-0.0275608324275294,0.975760062148814
16378,MSX1,0.93369597692905,-0.00931324370853265,0.0418616625234554,-0.0604881499405207,0.975770032390634
