,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
24,NUSAP1,9.73061449623582e-18,-0.150711525333639,-0.115771252352028,-0.185651798315249,6.1744803401323e-15
25,CEP55,1.59791459645522e-17,-0.0673468601304416,-0.0534510676108488,-0.0812426526500343,9.73385655576659e-15
26,DLGAP5,1.72101541489542e-17,-0.0846192237887838,-0.067605121196882,-0.101633326380686,1.0080516828247e-14
27,HIST1H1B,2.53849684137511e-17,-0.148115816305463,-0.118648822485339,-0.177582810125587,1.43180623693709e-14
28,HIST1H1C,6.4887194508932e-17,-0.245645103896419,-0.192881564140989,-0.298408643651849,3.52916816134474e-14
29,ATAD2,8.49027349713887e-17,-0.254305477618395,-0.19560625819857,-0.31300469703822,4.45856465820441e-14
30,FTL,9.38108194571147e-17,0.193576608661311,0.238411989619958,0.148741227702664,4.76214989837467e-14
31,CDK1,1.03938209682235e-16,-0.146122676221992,-0.110557287674989,-0.181688064768996,5.10604837177663e-14
32,KIF11,1.28379139971691e-16,-0.086150098921544,-0.0687679766803698,-0.103532221162718,6.10964350821525e-14
33,SGO1,1.44305922767662e-16,-0.101045280313786,-0.0805559368677944,-0.121534623759777,6.65949969039009e-14
34,ASPM,2.85095743569973e-16,-0.110176779142471,-0.0871884076435,-0.133165150641441,1.24049230823632e-13
35,FBXO5,2.80074957349462e-16,-0.148049182502175,-0.11164997156299,-0.184448393441359,1.24049230823632e-13
36,CYBA,3.00980518758301e-16,0.223043795413485,0.281401359604649,0.16468623122232,1.27323120004727e-13
37,CDKN2D,3.17944381149927e-16,-0.185154403430812,-0.141924082886526,-0.228384723975097,1.30864188663033e-13
38,ECT2,6.48063711546687e-16,-0.136055242060326,-0.107009478077904,-0.165101006042748,2.59720059556434e-13
39,CDCA8,1.00385464839837e-15,-0.0711584380635649,-0.0564213082270874,-0.0858955679000423,3.91992370268174e-13
40,H3F3A,1.05270442621046e-15,0.142190974440209,0.17621022300562,0.108171725874799,4.00790892668976e-13
41,CDCA3,1.17260690008736e-15,-0.056413958683183,-0.0444013543851864,-0.0684265629811796,4.35551962961717e-13
